algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
fcfs,0.125,0,0.0,0.0007,11.0904,11.0904,0.0007,11.0897,1024x1024,25,25,0
fcfs,0.125,1,8.01,11.0906,13.5856,5.5757,3.0807,2.495,512x512,20,20,0
fcfs,0.125,2,16.0095,16.0102,20.8265,4.8171,0.0007,4.8163,768x768,20,20,0
fcfs,0.125,3,24.0127,24.0134,28.8354,4.8227,0.0007,4.822,768x768,20,20,0
fcfs,0.125,4,32.0132,32.0139,43.0957,11.0825,0.0007,11.0818,1024x1024,25,25,0
fcfs,0.125,5,40.0226,43.096,54.1665,14.1439,3.0734,11.0705,1024x1024,25,25,0
fcfs,0.125,6,48.0234,54.1668,90.0873,42.0639,6.1434,35.9205,1536x1536,35,35,0
fcfs,0.125,7,56.0241,90.0878,92.586,36.5619,34.0637,2.4982,512x512,20,20,0
fcfs,0.125,8,64.0282,92.5864,103.6611,39.6329,28.5582,11.0746,1024x1024,25,25,0
fcfs,0.125,9,72.0375,103.6616,106.1559,34.1185,31.6241,2.4943,512x512,20,20,0
fcfs,0.125,10,80.0476,106.1562,110.9441,30.8965,26.1086,4.7879,768x768,20,20,0
fcfs,0.125,11,88.0568,110.9444,122.0592,34.0025,22.8876,11.1148,1024x1024,25,25,0
fcfs,0.125,12,96.0585,122.0597,124.5532,28.4947,26.0012,2.4936,512x512,20,20,0
fcfs,0.125,13,104.3473,124.5535,129.7127,25.3654,20.2062,5.1592,768x768,20,20,0
fcfs,0.125,14,112.0645,129.713,140.8282,28.7637,17.6485,11.1152,1024x1024,25,25,0
fcfs,0.125,15,120.0721,140.8285,151.9317,31.8596,20.7564,11.1031,1024x1024,25,25,0
fcfs,0.125,16,128.0738,151.9319,156.7406,28.6668,23.8581,4.8087,768x768,20,20,0
fcfs,0.125,17,136.0731,156.741,167.8469,31.7739,20.668,11.1059,1024x1024,25,25,0
fcfs,0.125,18,144.0777,167.8472,179.5461,35.4684,23.7695,11.6989,1024x1024,25,25,0
fcfs,0.125,19,152.5704,179.5467,182.035,29.4646,26.9762,2.4883,512x512,20,20,0
fcfs,0.125,20,160.0882,182.0354,193.0797,32.9914,21.9472,11.0443,1024x1024,25,25,0
fcfs,0.125,21,168.6767,193.08,204.1258,35.449,24.4032,11.0458,1024x1024,25,25,0
fcfs,0.125,22,176.1018,204.1262,208.9018,32.8001,28.0244,4.7757,768x768,20,20,0
fcfs,0.125,23,184.1023,208.9024,213.6763,29.574,24.8001,4.7739,768x768,20,20,0
fcfs,0.125,24,192.1079,213.6767,249.5649,57.457,21.5688,35.8882,1536x1536,35,35,0
fcfs,0.125,25,200.11,249.5652,254.3482,54.2382,49.4552,4.783,768x768,20,20,0
fcfs,0.125,26,208.1109,254.3485,256.8368,48.7259,46.2376,2.4883,512x512,20,20,0
fcfs,0.125,27,216.1152,256.8374,259.3249,43.2097,40.7222,2.4875,512x512,20,20,0
fcfs,0.125,28,224.1268,259.3254,270.3808,46.254,35.1986,11.0554,1024x1024,25,25,0
fcfs,0.125,29,232.1355,270.3813,281.4333,49.2978,38.2458,11.052,1024x1024,25,25,0
fcfs,0.125,30,240.1472,281.4337,292.4952,52.348,41.2865,11.0615,1024x1024,25,25,0
fcfs,0.125,31,248.1543,292.4955,303.5561,55.4018,44.3412,11.0606,1024x1024,25,25,0
fcfs,0.125,32,256.1556,303.5563,314.6773,58.5216,47.4007,11.1209,1024x1024,25,25,0
fcfs,0.125,33,264.1565,314.6779,350.5983,86.4418,50.5213,35.9205,1536x1536,35,35,0
fcfs,0.125,34,272.1573,350.5988,355.3789,83.2216,78.4415,4.7801,768x768,20,20,0
fcfs,0.125,35,280.168,355.3796,366.4304,86.2624,75.2116,11.0508,1024x1024,25,25,0
fcfs,0.125,36,288.1704,366.4308,377.478,89.3076,78.2604,11.0472,1024x1024,25,25,0
fcfs,0.125,37,296.1721,377.4783,388.5252,92.3531,81.3061,11.0469,1024x1024,25,25,0
fcfs,0.125,38,304.3975,388.5258,424.4546,120.0571,84.1283,35.9288,1536x1536,35,35,0
fcfs,0.125,39,312.1765,424.455,435.5175,123.341,112.2785,11.0625,1024x1024,25,25,0
fcfs,0.125,40,320.179,435.5179,446.5635,126.3845,115.3389,11.0456,1024x1024,25,25,0
fcfs,0.125,41,328.1876,446.5645,449.0543,120.8667,118.3769,2.4898,512x512,20,20,0
fcfs,0.125,42,336.1891,449.0549,453.8367,117.6476,112.8658,4.7818,768x768,20,20,0
fcfs,0.125,43,344.1994,453.8375,458.6157,114.4163,109.6381,4.7782,768x768,20,20,0
fcfs,0.125,44,352.3093,458.6163,461.1039,108.7946,106.307,2.4876,512x512,20,20,0
fcfs,0.125,45,360.2098,461.1044,465.8841,105.6744,100.8947,4.7797,768x768,20,20,0
fcfs,0.125,46,368.2109,465.8849,468.3733,100.1623,97.674,2.4883,512x512,20,20,0
fcfs,0.125,47,376.2228,468.3743,473.16,96.9372,92.1514,4.7858,768x768,20,20,0
fcfs,0.125,48,384.2223,473.1606,484.2184,99.996,88.9383,11.0577,1024x1024,25,25,0
