algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
fcfs,0.05,18,360.119,360.1198,371.1604,11.0414,0.0007,11.0407,1024x1024,25,25,0
fcfs,0.05,19,380.1255,380.126,382.6099,2.4844,0.0005,2.4839,512x512,20,20,0
fcfs,0.05,20,400.1356,400.1361,411.1751,11.0395,0.0005,11.0389,1024x1024,25,25,0
fcfs,0.05,21,420.1397,425.5858,436.6482,16.5086,5.4461,11.0624,1024x1024,25,25,0
fcfs,0.05,22,440.1411,440.1418,444.9569,4.8158,0.0007,4.8151,768x768,20,20,0
fcfs,0.05,23,460.1498,460.1504,464.9424,4.7927,0.0007,4.792,768x768,20,20,0
fcfs,0.05,24,480.1589,480.1595,516.0559,35.897,0.0006,35.8964,1536x1536,35,35,0
fcfs,0.05,25,500.1796,516.0562,520.8364,20.6568,15.8766,4.7802,768x768,20,20,0
fcfs,0.05,26,520.1901,520.8366,523.3253,3.1352,0.6466,2.4886,512x512,20,20,0
fcfs,0.05,27,540.1924,540.1931,542.7165,2.5241,0.0008,2.5233,512x512,20,20,0
fcfs,0.05,28,560.1951,560.1958,571.243,11.0479,0.0007,11.0472,1024x1024,25,25,0
fcfs,0.05,29,580.1967,580.1974,591.2289,11.0322,0.0008,11.0314,1024x1024,25,25,0
fcfs,0.05,30,600.2025,600.6375,611.7004,11.4979,0.435,11.0629,1024x1024,25,25,0
fcfs,0.05,31,620.2044,626.5454,637.6455,17.4412,6.341,11.1002,1024x1024,25,25,0
fcfs,0.05,32,640.3944,640.3949,651.4862,11.0917,0.0005,11.0912,1024x1024,25,25,0
fcfs,0.05,33,660.2127,660.3064,696.2466,36.0339,0.0937,35.9402,1536x1536,35,35,0
fcfs,0.05,34,680.221,701.036,705.8271,25.6062,20.815,4.7911,768x768,20,20,0
fcfs,0.05,35,700.2225,716.9076,727.9796,27.7571,16.685,11.0721,1024x1024,25,25,0
fcfs,0.05,36,720.231,739.0526,750.1235,29.8925,18.8216,11.0709,1024x1024,25,25,0
fcfs,0.05,37,740.2394,750.1239,761.1921,20.9527,9.8845,11.0682,1024x1024,25,25,0
fcfs,0.05,38,760.2443,761.1924,797.1415,36.8972,0.948,35.9491,1536x1536,35,35,0
fcfs,0.05,39,780.2573,797.1418,808.2176,27.9603,16.8845,11.0757,1024x1024,25,25,0
fcfs,0.05,40,800.2576,808.2179,819.2827,19.0251,7.9602,11.0649,1024x1024,25,25,0
fcfs,0.05,41,820.2593,820.2598,822.7503,2.4911,0.0005,2.4905,512x512,20,20,0
fcfs,0.05,42,840.2705,840.271,845.0738,4.8033,0.0005,4.8028,768x768,20,20,0
fcfs,0.05,43,860.2812,860.2818,865.0826,4.8014,0.0006,4.8008,768x768,20,20,0
fcfs,0.05,44,880.2909,880.2918,882.7972,2.5063,0.0008,2.5055,512x512,20,20,0
fcfs,0.05,45,900.2932,900.2938,905.0655,4.7722,0.0006,4.7716,768x768,20,20,0
fcfs,0.05,46,920.3033,920.304,922.8241,2.5208,0.0007,2.5201,512x512,20,20,0
fcfs,0.05,47,940.3071,940.3079,945.0927,4.7856,0.0008,4.7848,768x768,20,20,0
fcfs,0.05,48,960.3171,960.318,971.3847,11.0676,0.0008,11.0668,1024x1024,25,25,0
fcfs,0.05,49,980.3195,980.3202,985.125,4.8055,0.0007,4.8048,768x768,20,20,0
fcfs,0.05,50,1000.3295,1000.3302,1005.1096,4.7801,0.0007,4.7794,768x768,20,20,0
fcfs,0.05,51,1020.3401,1020.3408,1025.1436,4.8035,0.0007,4.8028,768x768,20,20,0
fcfs,0.05,52,1040.3511,1040.3518,1045.1358,4.7846,0.0007,4.7839,768x768,20,20,0
fcfs,0.05,53,1060.363,1060.3637,1096.2416,35.8785,0.0007,35.8778,1536x1536,35,35,0
fcfs,0.05,54,1080.3827,1096.2418,1107.3015,26.9188,15.8591,11.0597,1024x1024,25,25,0
fcfs,0.05,55,1100.3909,1107.3018,1118.3574,17.9665,6.911,11.0556,1024x1024,25,25,0
fcfs,0.05,56,1120.3849,1120.3855,1125.1859,4.801,0.0006,4.8004,768x768,20,20,0
fcfs,0.05,57,1140.3945,1140.3952,1151.4593,11.0648,0.0007,11.0641,1024x1024,25,25,0
fcfs,0.05,58,1160.3979,1160.3986,1165.1953,4.7974,0.0007,4.7967,768x768,20,20,0
fcfs,0.05,59,1180.4083,1180.409,1185.1849,4.7766,0.0007,4.7759,768x768,20,20,0
fcfs,0.05,60,1200.4203,1200.4208,1236.2786,35.8583,0.0006,35.8577,1536x1536,35,35,0
fcfs,0.05,61,1220.4373,1236.2789,1247.3357,26.8984,15.8416,11.0567,1024x1024,25,25,0
fcfs,0.05,62,1240.438,1247.336,1258.3913,17.9533,6.8979,11.0553,1024x1024,25,25,0
fcfs,0.05,63,1260.4398,1260.4403,1271.4915,11.0518,0.0005,11.0512,1024x1024,25,25,0
fcfs,0.05,64,1280.4456,1280.4463,1291.5157,11.0701,0.0007,11.0694,1024x1024,25,25,0
fcfs,0.05,65,1300.4497,1300.4504,1311.5163,11.0666,0.0008,11.0659,1024x1024,25,25,0
fcfs,0.05,66,1320.453,1320.4535,1325.2452,4.7921,0.0005,4.7917,768x768,20,20,0
fcfs,0.05,67,1340.462,1340.4628,1342.9838,2.5217,0.0008,2.5209,512x512,20,20,0
fcfs,0.05,68,1360.4614,1360.4621,1365.2409,4.7795,0.0007,4.7788,768x768,20,20,0
fcfs,0.05,69,1380.4719,1380.4725,1385.239,4.7671,0.0006,4.7665,768x768,20,20,0
fcfs,0.05,70,1400.4835,1400.4841,1405.2771,4.7936,0.0005,4.7931,768x768,20,20,0
fcfs,0.05,71,1420.4941,1420.4949,1456.326,35.8319,0.0007,35.8311,1536x1536,35,35,0
fcfs,0.05,72,1440.5131,1456.3264,1492.2365,51.7234,15.8132,35.9102,1536x1536,35,35,0
fcfs,0.05,73,1460.5131,1492.2369,1497.0149,36.5018,31.7238,4.778,768x768,20,20,0
fcfs,0.05,74,1480.5234,1497.0153,1508.0643,27.5409,16.4919,11.049,1024x1024,25,25,0
fcfs,0.05,75,1500.5252,1508.0645,1512.8478,12.3225,7.5393,4.7832,768x768,20,20,0
fcfs,0.05,76,1520.5286,1520.5294,1556.4841,35.9555,0.0008,35.9547,1536x1536,35,35,0
fcfs,0.05,77,1540.5449,1556.4845,1567.6025,27.0577,15.9397,11.118,1024x1024,25,25,0
fcfs,0.05,78,1560.5478,1567.6028,1572.3851,11.8373,7.055,4.7823,768x768,20,20,0
fcfs,0.05,79,1580.5506,1580.5511,1585.3574,4.8068,0.0005,4.8063,768x768,20,20,0
fcfs,0.05,80,1600.5631,1600.5638,1611.669,11.1059,0.0007,11.1052,1024x1024,25,25,0
fcfs,0.05,81,1620.5688,1620.5695,1625.3843,4.8155,0.0007,4.8148,768x768,20,20,0
fcfs,0.05,82,1640.5783,1640.5791,1651.6156,11.0374,0.0008,11.0365,1024x1024,25,25,0
fcfs,0.05,83,1660.5823,1660.583,1696.4884,35.9062,0.0007,35.9055,1536x1536,35,35,0
fcfs,0.05,84,1680.5944,1696.4888,1701.2758,20.6814,15.8944,4.787,768x768,20,20,0
fcfs,0.05,85,1700.5973,1701.276,1706.0586,5.4613,0.6787,4.7826,768x768,20,20,0
fcfs,0.05,86,1720.6053,1720.6059,1756.5043,35.899,0.0007,35.8983,1536x1536,35,35,0
fcfs,0.05,87,1740.6261,1756.5046,1767.5703,26.9441,15.8784,11.0657,1024x1024,25,25,0
fcfs,0.05,88,1760.6269,1767.5706,1770.0636,9.4368,6.9437,2.4931,512x512,20,20,0
fcfs,0.05,89,1780.6321,1780.6328,1783.1455,2.5134,0.0007,2.5127,512x512,20,20,0
fcfs,0.05,90,1800.6431,1800.6437,1803.1619,2.5189,0.0007,2.5182,512x512,20,20,0
fcfs,0.05,91,1820.6475,1820.6483,1831.7136,11.0661,0.0008,11.0653,1024x1024,25,25,0
fcfs,0.05,92,1840.6491,1840.6499,1851.6928,11.0437,0.0008,11.0429,1024x1024,25,25,0
fcfs,0.05,93,1860.6547,1860.6554,1871.7248,11.0701,0.0007,11.0694,1024x1024,25,25,0
fcfs,0.05,94,1880.6582,1880.6588,1883.1628,2.5046,0.0006,2.5039,512x512,20,20,0
fcfs,0.05,95,1900.6685,1900.6693,1905.4583,4.7898,0.0008,4.789,768x768,20,20,0
fcfs,0.05,96,1920.6787,1920.6791,1956.5304,35.8517,0.0005,35.8512,1536x1536,35,35,0
fcfs,0.05,97,1940.6996,1956.5308,1967.6017,26.9021,15.8311,11.0709,1024x1024,25,25,0
fcfs,0.05,98,1960.7009,1967.6022,2003.5347,42.8338,6.9012,35.9325,1536x1536,35,35,0
fcfs,0.05,99,1980.7113,2003.535,2039.4611,58.7499,22.8237,35.9261,1536x1536,35,35,0
