algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
sjf_aging_no_preempt,0.075,0,0.0,0.0006,11.0545,11.0546,0.0006,11.0539,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,1,13.3379,13.3385,15.8569,2.519,0.0007,2.5183,512x512,20,20,0
sjf_aging_no_preempt,0.075,2,26.6787,26.6795,31.4503,4.7715,0.0008,4.7707,768x768,20,20,0
sjf_aging_no_preempt,0.075,3,40.0165,40.0171,44.7844,4.7679,0.0006,4.7673,768x768,20,20,0
sjf_aging_no_preempt,0.075,4,53.3514,53.3522,64.3452,10.9939,0.0008,10.9931,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,5,66.684,66.6846,77.7289,11.0449,0.0007,11.0442,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,6,80.019,80.0198,115.8893,35.8703,0.0008,35.8695,1536x1536,35,35,0
sjf_aging_no_preempt,0.075,7,93.3678,115.8896,118.3815,25.0137,22.5218,2.4919,512x512,20,20,0
sjf_aging_no_preempt,0.075,8,106.7102,118.3819,129.4213,22.7111,11.6717,11.0394,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,9,120.0454,129.4216,131.9061,11.8607,9.3762,2.4845,512x512,20,20,0
sjf_aging_no_preempt,0.075,10,133.38,133.3805,138.1584,4.7784,0.0005,4.7779,768x768,20,20,0
sjf_aging_no_preempt,0.075,11,146.7171,146.7177,157.7369,11.0198,0.0006,11.0192,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,12,160.0538,160.0544,162.5657,2.5119,0.0006,2.5113,512x512,20,20,0
sjf_aging_no_preempt,0.075,13,173.3934,173.3941,178.1872,4.7938,0.0007,4.7931,768x768,20,20,0
sjf_aging_no_preempt,0.075,14,186.7305,186.7312,197.7505,11.0201,0.0007,11.0193,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,15,200.0662,200.0668,211.3932,11.327,0.0006,11.3264,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,16,213.4006,213.4014,218.1855,4.7848,0.0008,4.784,768x768,20,20,0
sjf_aging_no_preempt,0.075,17,226.7386,226.7392,237.7414,11.0028,0.0006,11.0022,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,18,240.0743,240.0748,251.1139,11.0397,0.0005,11.0391,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,19,253.4096,253.4103,255.9282,2.5186,0.0007,2.5178,512x512,20,20,0
sjf_aging_no_preempt,0.075,20,266.7504,266.7512,277.7813,11.0309,0.0008,11.0301,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,21,280.0854,280.0861,291.1054,11.02,0.0007,11.0193,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,22,293.4202,293.4208,298.1952,4.775,0.0006,4.7744,768x768,20,20,0
sjf_aging_no_preempt,0.075,23,306.76,306.7606,311.5257,4.7657,0.0006,4.7651,768x768,20,20,0
sjf_aging_no_preempt,0.075,24,320.0964,320.097,355.9255,35.829,0.0005,35.8285,1536x1536,35,35,0
sjf_aging_no_preempt,0.075,25,333.4333,355.9258,360.686,27.2527,22.4925,4.7601,768x768,20,20,0
sjf_aging_no_preempt,0.075,26,346.7786,360.6862,363.1682,16.3896,13.9076,2.4819,512x512,20,20,0
sjf_aging_no_preempt,0.075,27,360.1153,363.1686,365.652,5.5367,3.0532,2.4834,512x512,20,20,0
sjf_aging_no_preempt,0.075,28,373.4513,373.4521,384.4693,11.018,0.0009,11.0172,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,29,386.7855,386.7862,397.7975,11.012,0.0007,11.0113,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,30,400.1203,400.1211,411.163,11.0427,0.0008,11.0419,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,31,413.4563,413.457,424.5031,11.0468,0.0007,11.046,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,32,426.7913,426.7919,437.8319,11.0406,0.0006,11.04,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,33,440.1276,440.1281,475.9922,35.8647,0.0005,35.8642,1536x1536,35,35,0
sjf_aging_no_preempt,0.075,34,453.4717,475.9926,480.7625,27.2908,22.5209,4.7699,768x768,20,20,0
sjf_aging_no_preempt,0.075,35,466.818,480.7629,491.7884,24.9704,13.9449,11.0255,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,36,480.1547,491.7887,502.8184,22.6637,11.634,11.0297,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,37,493.4897,502.8187,513.8388,20.3491,9.329,11.0201,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,38,506.8284,513.8391,549.6902,42.8618,7.0106,35.8511,1536x1536,35,35,0
sjf_aging_no_preempt,0.075,39,520.1641,549.6906,560.724,40.5599,29.5265,11.0334,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,41,546.8475,560.7243,563.2121,16.3647,13.8769,2.4878,512x512,20,20,0
sjf_aging_no_preempt,0.075,40,533.4994,563.2125,574.2462,40.7468,29.7131,11.0337,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,42,560.1853,574.2464,579.0185,18.8332,14.0611,4.7721,768x768,20,20,0
sjf_aging_no_preempt,0.075,43,573.5235,579.019,583.7869,10.2634,5.4955,4.7679,768x768,20,20,0
sjf_aging_no_preempt,0.075,44,586.8585,586.8591,589.387,2.5285,0.0007,2.5278,512x512,20,20,0
sjf_aging_no_preempt,0.075,45,600.194,600.1946,604.9864,4.7924,0.0006,4.7918,768x768,20,20,0
sjf_aging_no_preempt,0.075,46,613.5324,613.5333,616.0426,2.5103,0.0009,2.5093,512x512,20,20,0
sjf_aging_no_preempt,0.075,47,626.8705,626.8711,631.6341,4.7637,0.0006,4.763,768x768,20,20,0
sjf_aging_no_preempt,0.075,48,640.2087,640.2095,651.2582,11.0495,0.0008,11.0487,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,49,653.5418,653.5425,658.3504,4.8086,0.0008,4.8079,768x768,20,20,0
sjf_aging_no_preempt,0.075,50,666.8806,666.8813,671.6735,4.7929,0.0007,4.7922,768x768,20,20,0
sjf_aging_no_preempt,0.075,51,680.2168,680.2176,684.9957,4.7789,0.0008,4.778,768x768,20,20,0
sjf_aging_no_preempt,0.075,52,693.554,693.5548,698.3225,4.7685,0.0008,4.7677,768x768,20,20,0
sjf_aging_no_preempt,0.075,53,706.8901,706.8911,742.7373,35.8472,0.001,35.8462,1536x1536,35,35,0
sjf_aging_no_preempt,0.075,54,720.2384,742.7376,753.778,33.5396,22.4992,11.0404,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,55,733.5917,753.7783,764.8082,31.2165,20.1867,11.0298,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,56,746.9184,764.8085,769.7235,22.8051,17.8901,4.9151,768x768,20,20,0
sjf_aging_no_preempt,0.075,57,760.2559,769.7238,780.7509,20.495,9.468,11.0271,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,58,773.5901,780.7512,785.5121,11.922,7.1611,4.7609,768x768,20,20,0
sjf_aging_no_preempt,0.075,59,786.9257,786.9263,791.6844,4.7587,0.0006,4.7581,768x768,20,20,0
sjf_aging_no_preempt,0.075,60,800.2626,800.2634,836.1346,35.872,0.0007,35.8712,1536x1536,35,35,0
sjf_aging_no_preempt,0.075,61,813.5974,836.1349,847.1894,33.5921,22.5376,11.0545,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,62,826.9455,847.1898,858.2384,31.293,20.2443,11.0486,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,63,840.2782,858.2389,869.2916,29.0133,17.9606,11.0527,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,64,853.6162,869.292,880.3346,26.7184,15.6757,11.0427,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,65,866.9532,880.3349,891.3543,24.4011,13.3817,11.0193,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,66,880.2897,891.3546,896.1187,15.829,11.0649,4.7641,768x768,20,20,0
sjf_aging_no_preempt,0.075,67,893.6237,896.119,898.5985,4.9749,2.4953,2.4795,512x512,20,20,0
sjf_aging_no_preempt,0.075,68,906.9629,906.9634,911.7834,4.8205,0.0005,4.82,768x768,20,20,0
sjf_aging_no_preempt,0.075,69,920.2965,920.2973,925.0988,4.8023,0.0008,4.8015,768x768,20,20,0
sjf_aging_no_preempt,0.075,70,933.6335,933.6342,938.4982,4.8647,0.0007,4.864,768x768,20,20,0
sjf_aging_no_preempt,0.075,71,946.9724,946.9732,982.8157,35.8433,0.0008,35.8425,1536x1536,35,35,0
sjf_aging_no_preempt,0.075,72,960.3185,982.816,1018.7187,58.4002,22.4975,35.9027,1536x1536,35,35,0
sjf_aging_no_preempt,0.075,73,973.6663,1018.7191,1023.4929,49.8266,45.0528,4.7738,768x768,20,20,0
sjf_aging_no_preempt,0.075,75,1000.3354,1023.4933,1028.2641,27.9288,23.158,4.7708,768x768,20,20,0
sjf_aging_no_preempt,0.075,74,986.9997,1028.2646,1039.3148,52.3151,41.2649,11.0502,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,76,1013.6826,1039.3152,1075.2305,61.548,25.6326,35.9153,1536x1536,35,35,0
sjf_aging_no_preempt,0.075,78,1040.3552,1075.2308,1079.9985,39.6433,34.8756,4.7676,768x768,20,20,0
sjf_aging_no_preempt,0.075,77,1027.0182,1079.999,1091.0311,64.0129,52.9807,11.0321,1024x1024,25,25,0
sjf_aging_no_preempt,0.075,79,1053.7016,1091.0314,1095.7982,42.0966,37.3298,4.7668,768x768,20,20,0
sjf_aging_no_preempt,0.075,81,1080.4082,1095.7985,1100.5644,20.1562,15.3903,4.7659,768x768,20,20,0
