algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
sjf_aging_no_preempt,0.05,0,0.0,0.0006,11.0621,11.0621,0.0006,11.0615,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,1,20.0064,20.0071,22.4996,2.4933,0.0007,2.4925,512x512,20,20,0
sjf_aging_no_preempt,0.05,2,40.017,40.0177,44.8169,4.7999,0.0007,4.7992,768x768,20,20,0
sjf_aging_no_preempt,0.05,3,60.0269,60.0276,64.9532,4.9264,0.0007,4.9256,768x768,20,20,0
sjf_aging_no_preempt,0.05,4,80.0374,80.038,91.0453,11.0079,0.0006,11.0073,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,5,100.0428,100.0435,111.0869,11.0441,0.0007,11.0434,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,6,120.046,120.0465,155.8808,35.8348,0.0005,35.8343,1536x1536,35,35,0
sjf_aging_no_preempt,0.05,7,140.0652,155.8811,158.3736,18.3084,15.8159,2.4925,512x512,20,20,0
sjf_aging_no_preempt,0.05,8,160.0595,160.06,171.092,11.0325,0.0005,11.032,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,9,180.0655,180.0664,182.5786,2.5131,0.0009,2.5122,512x512,20,20,0
sjf_aging_no_preempt,0.05,10,200.0769,200.0775,204.8412,4.7643,0.0006,4.7636,768x768,20,20,0
sjf_aging_no_preempt,0.05,11,220.0869,220.0876,231.1148,11.0279,0.0007,11.0272,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,12,240.0896,240.0904,242.5967,2.507,0.0007,2.5063,512x512,20,20,0
sjf_aging_no_preempt,0.05,13,260.1017,260.1023,264.8586,4.7568,0.0005,4.7563,768x768,20,20,0
sjf_aging_no_preempt,0.05,14,280.1135,280.1142,291.1383,11.0248,0.0007,11.0241,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,15,300.118,300.1188,311.1395,11.0215,0.0008,11.0206,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,16,320.1204,320.1211,324.8955,4.7751,0.0007,4.7744,768x768,20,20,0
sjf_aging_no_preempt,0.05,17,340.1262,340.127,351.1674,11.0412,0.0008,11.0404,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,18,360.1304,360.1311,371.1746,11.0442,0.0008,11.0434,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,19,380.1341,380.1346,382.6275,2.4934,0.0005,2.4929,512x512,20,20,0
sjf_aging_no_preempt,0.05,20,400.1482,400.149,411.186,11.0378,0.0007,11.0371,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,21,420.1538,420.1544,431.3728,11.219,0.0006,11.2184,1024x1024,25,25,0
sjf_aging_no_preempt,0.05,22,440.1559,440.1564,444.9458,4.7899,0.0005,4.7894,768x768,20,20,0
sjf_aging_no_preempt,0.05,23,460.1663,460.1671,464.956,4.7897,0.0008,4.7889,768x768,20,20,0
