algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
p95_bucket_sjf_norm,0.125,22,176.0992,180.9371,185.7262,9.627,4.8379,4.7891,768x768,20,20,1
p95_bucket_sjf_norm,0.125,23,184.0901,185.7266,190.5137,6.4236,1.6364,4.7871,768x768,20,20,1
p95_bucket_sjf_norm,0.125,20,160.083,190.514,201.5824,41.4994,30.431,11.0684,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,25,200.101,201.5829,206.373,6.272,1.4819,4.7901,768x768,20,20,1
p95_bucket_sjf_norm,0.125,21,168.0892,206.3734,217.4381,49.349,38.2842,11.0648,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,26,208.0991,217.4384,219.9276,11.8285,9.3393,2.4892,512x512,20,20,1
p95_bucket_sjf_norm,0.125,27,216.1089,219.9279,222.4217,6.3128,3.819,2.4938,512x512,20,20,1
p95_bucket_sjf_norm,0.125,28,224.1094,233.0169,244.4868,20.3775,8.9076,11.4699,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,29,232.1158,244.4872,255.5511,23.4353,12.3714,11.0638,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,30,240.1225,255.5514,266.6125,26.49,15.4289,11.0611,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,31,248.1234,266.6129,277.6713,29.5479,18.4894,11.0584,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,34,272.137,277.6716,282.4528,10.3157,5.5346,4.7811,768x768,20,20,1
p95_bucket_sjf_norm,0.125,32,256.2384,282.4531,293.5161,37.2778,26.2147,11.063,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,35,280.1377,293.5164,304.5739,24.4362,13.3787,11.0575,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,36,288.1376,304.5745,315.6329,27.4954,16.4369,11.0584,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,37,296.1395,315.6333,326.695,30.5555,19.4938,11.0617,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,39,312.1491,326.6955,337.7513,25.6022,14.5464,11.0558,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,41,328.1543,337.7518,340.6329,12.4786,9.5974,2.8811,512x512,20,20,1
p95_bucket_sjf_norm,0.125,42,336.1627,340.6333,345.4165,9.2539,4.4706,4.7833,768x768,20,20,1
p95_bucket_sjf_norm,0.125,43,344.163,345.4169,350.1961,6.033,1.2539,4.7791,768x768,20,20,1
p95_bucket_sjf_norm,0.125,40,320.152,350.1964,361.2544,41.1023,30.0443,11.058,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,44,352.1669,361.2549,363.7414,11.5745,9.088,2.4864,512x512,20,20,1
p95_bucket_sjf_norm,0.125,45,360.1697,363.7419,368.5232,8.3535,3.5721,4.7814,768x768,20,20,1
p95_bucket_sjf_norm,0.125,46,368.1703,368.5235,371.0126,2.8424,0.3532,2.4891,512x512,20,20,1
p95_bucket_sjf_norm,0.125,47,376.1699,381.586,386.7797,10.6097,5.4161,5.1936,768x768,20,20,1
p95_bucket_sjf_norm,0.125,24,192.0969,222.4221,400.7675,208.6707,30.3253,178.3454,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,49,392.18,400.768,405.561,13.381,8.588,4.793,768x768,20,20,1
p95_bucket_sjf_norm,0.125,50,400.1883,405.5615,410.3527,10.1644,5.3732,4.7912,768x768,20,20,1
p95_bucket_sjf_norm,0.125,51,408.1889,410.353,415.1442,6.9553,2.1641,4.7912,768x768,20,20,1
p95_bucket_sjf_norm,0.125,48,384.1804,415.1447,426.2289,42.0486,30.9643,11.0842,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,52,416.1899,426.2293,431.0168,14.8269,10.0395,4.7875,768x768,20,20,1
p95_bucket_sjf_norm,0.125,54,432.2003,441.6159,453.084,20.8837,9.4156,11.4681,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,56,448.2134,453.0847,457.8655,9.6522,4.8713,4.7809,768x768,20,20,1
p95_bucket_sjf_norm,0.125,55,440.2081,457.8661,468.9359,28.7277,17.6579,11.0698,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,58,464.2171,468.9363,473.7172,9.5001,4.7192,4.7808,768x768,20,20,1
p95_bucket_sjf_norm,0.125,59,472.2217,473.7175,478.4997,6.278,1.4958,4.7822,768x768,20,20,1
p95_bucket_sjf_norm,0.125,57,456.2179,478.5001,489.5605,33.3427,22.2822,11.0604,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,33,264.1373,431.0171,514.5067,250.3694,166.8798,83.4896,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,61,488.2266,514.5073,525.5734,37.3469,26.2807,11.0661,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,62,496.2264,525.5737,536.6348,40.4084,29.3474,11.0611,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,67,536.2572,536.6351,539.1287,2.8715,0.3779,2.4936,512x512,20,20,1
p95_bucket_sjf_norm,0.125,66,528.2488,539.1295,543.911,15.6622,10.8807,4.7814,768x768,20,20,1
p95_bucket_sjf_norm,0.125,63,504.2377,543.9114,554.9817,50.7441,39.6737,11.0703,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,68,544.3519,554.9821,559.7645,15.4126,10.6303,4.7824,768x768,20,20,1
p95_bucket_sjf_norm,0.125,69,552.2635,559.7652,564.5488,12.2853,7.5017,4.7835,768x768,20,20,1
p95_bucket_sjf_norm,0.125,70,560.2603,564.5491,569.3317,9.0714,4.2888,4.7826,768x768,20,20,1
p95_bucket_sjf_norm,0.125,64,512.2453,569.3322,580.4043,68.159,57.0869,11.0721,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,65,520.2463,580.405,591.4696,71.2233,60.1587,11.0646,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,73,584.2699,591.4702,596.253,11.9832,7.2004,4.7828,768x768,20,20,1
p95_bucket_sjf_norm,0.125,75,600.276,606.8505,612.0349,11.7589,6.5744,5.1845,768x768,20,20,1
p95_bucket_sjf_norm,0.125,74,592.2726,612.0353,623.1053,30.8327,19.7627,11.07,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,78,624.2828,633.6844,638.8658,14.583,9.4016,5.1814,768x768,20,20,1
p95_bucket_sjf_norm,0.125,79,632.2878,638.8665,643.6508,11.363,6.5787,4.7843,768x768,20,20,1
p95_bucket_sjf_norm,0.125,38,304.1517,596.2535,657.6156,353.4639,292.1017,61.3622,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,81,648.2923,657.6162,662.4028,14.1105,9.3239,4.7866,768x768,20,20,1
p95_bucket_sjf_norm,0.125,77,616.2856,662.4033,673.4649,57.1793,46.1177,11.0616,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,84,672.3057,673.4652,678.2473,5.9416,1.1595,4.782,768x768,20,20,1
p95_bucket_sjf_norm,0.125,80,640.2886,678.248,689.3147,49.0261,37.9595,11.0667,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,85,680.3066,689.3151,694.0997,13.7932,9.0085,4.7847,768x768,20,20,1
p95_bucket_sjf_norm,0.125,82,656.2977,694.1003,705.1735,48.8758,37.8026,11.0732,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,88,704.3272,705.1742,707.6648,3.3376,0.847,2.4907,512x512,20,20,1
p95_bucket_sjf_norm,0.125,89,712.3261,718.2616,721.1525,8.8264,5.9354,2.891,512x512,20,20,1
p95_bucket_sjf_norm,0.125,90,720.3371,721.1531,723.645,3.3079,0.8161,2.4919,512x512,20,20,1
p95_bucket_sjf_norm,0.125,87,696.3169,723.6457,734.7098,38.3929,27.3288,11.0641,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,53,424.1983,707.6652,759.6409,335.4427,283.4669,51.9758,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,94,752.3642,759.6413,762.137,9.7728,7.2771,2.4957,512x512,20,20,1
p95_bucket_sjf_norm,0.125,95,761.1434,762.1375,766.924,5.7806,0.9941,4.7865,768x768,20,20,1
p95_bucket_sjf_norm,0.125,91,728.339,766.9243,777.9948,49.6557,38.5853,11.0705,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,92,736.339,777.9953,789.0583,52.7193,41.6563,11.0629,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,93,744.3488,789.0589,800.1225,55.7738,44.7101,11.0637,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,97,776.3687,800.1233,811.1842,34.8155,23.7547,11.0608,1024x1024,25,25,1
p95_bucket_sjf_norm,0.125,60,480.2217,811.1847,847.1257,366.9039,330.9629,35.941,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,71,568.2649,847.126,883.1171,314.8523,278.8611,35.9912,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,72,576.2696,883.1177,919.0625,342.7929,306.8481,35.9448,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,76,608.2802,919.0629,955.0455,346.7652,310.7826,35.9826,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,83,664.2976,955.0459,991.0055,326.7079,290.7483,35.9595,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,86,688.3155,991.0059,1026.9413,338.6258,302.6904,35.9354,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,96,768.3672,1026.9417,1062.907,294.5398,258.5745,35.9653,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,98,784.3708,1062.9074,1098.8514,314.4806,278.5366,35.944,1536x1536,35,35,3
p95_bucket_sjf_norm,0.125,99,792.377,1098.8518,1134.8144,342.4374,306.4748,35.9626,1536x1536,35,35,3
