algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
p95_bucket_sjf,0.05,0,0.0,0.0006,11.0428,11.0428,0.0006,11.0422,1024x1024,25,25,1
p95_bucket_sjf,0.05,1,20.0063,20.0068,22.5142,2.5079,0.0005,2.5074,512x512,20,20,1
p95_bucket_sjf,0.05,2,40.0171,40.0177,44.7927,4.7757,0.0007,4.775,768x768,20,20,1
p95_bucket_sjf,0.05,3,60.0278,60.0286,64.7936,4.7658,0.0007,4.765,768x768,20,20,1
p95_bucket_sjf,0.05,4,80.0364,80.0373,91.0525,11.0161,0.0008,11.0152,1024x1024,25,25,1
p95_bucket_sjf,0.05,5,100.0399,100.0405,111.0611,11.0212,0.0006,11.0206,1024x1024,25,25,1
p95_bucket_sjf,0.05,6,120.0445,120.0453,155.8612,35.8167,0.0008,35.8158,1536x1536,35,35,3
p95_bucket_sjf,0.05,7,140.0637,155.8616,158.3454,18.2817,15.7978,2.4839,512x512,20,20,1
p95_bucket_sjf,0.05,8,160.0576,160.0582,171.1208,11.0631,0.0006,11.0625,1024x1024,25,25,1
p95_bucket_sjf,0.05,9,180.0637,180.065,182.5526,2.4889,0.0012,2.4876,512x512,20,20,1
p95_bucket_sjf,0.05,10,200.0753,200.0759,204.8552,4.7799,0.0006,4.7793,768x768,20,20,1
p95_bucket_sjf,0.05,11,220.0859,220.0868,231.0803,10.9944,0.0009,10.9936,1024x1024,25,25,1
p95_bucket_sjf,0.05,12,240.0894,240.0907,242.5701,2.4806,0.0012,2.4794,512x512,20,20,1
p95_bucket_sjf,0.05,13,260.0917,260.0924,264.8605,4.7688,0.0008,4.768,768x768,20,20,1
p95_bucket_sjf,0.05,14,280.1022,280.1031,291.094,10.9919,0.0009,10.991,1024x1024,25,25,1
p95_bucket_sjf,0.05,15,300.1063,300.1071,311.1249,11.0186,0.0008,11.0177,1024x1024,25,25,1
p95_bucket_sjf,0.05,16,320.1104,320.1113,324.8888,4.7784,0.0008,4.7776,768x768,20,20,1
p95_bucket_sjf,0.05,17,340.1195,340.1204,351.1176,10.998,0.0008,10.9972,1024x1024,25,25,1
p95_bucket_sjf,0.05,18,360.1223,360.1232,371.1574,11.0351,0.0009,11.0342,1024x1024,25,25,1
p95_bucket_sjf,0.05,19,380.1262,380.1269,382.6381,2.512,0.0007,2.5112,512x512,20,20,1
p95_bucket_sjf,0.05,20,400.1275,400.1282,411.1285,11.001,0.0008,11.0002,1024x1024,25,25,1
p95_bucket_sjf,0.05,21,420.1328,420.1336,431.3411,11.2083,0.0008,11.2075,1024x1024,25,25,1
p95_bucket_sjf,0.05,22,440.1364,440.1372,444.9278,4.7914,0.0007,4.7906,768x768,20,20,1
p95_bucket_sjf,0.05,23,460.147,460.1479,464.9204,4.7733,0.0008,4.7725,768x768,20,20,1
p95_bucket_sjf,0.05,24,480.1534,480.1543,515.9097,35.7563,0.0008,35.7554,1536x1536,35,35,3
p95_bucket_sjf,0.05,25,500.1814,515.91,520.6734,20.492,15.7286,4.7634,768x768,20,20,1
p95_bucket_sjf,0.05,26,520.1737,520.6737,523.154,2.9803,0.5,2.4804,512x512,20,20,1
p95_bucket_sjf,0.05,27,540.1838,540.1846,542.6652,2.4814,0.0009,2.4805,512x512,20,20,1
p95_bucket_sjf,0.05,28,560.1849,560.1858,571.2049,11.02,0.0009,11.0191,1024x1024,25,25,1
p95_bucket_sjf,0.05,29,580.1882,580.189,591.1912,11.003,0.0009,11.0021,1024x1024,25,25,1
p95_bucket_sjf,0.05,30,600.191,600.1919,611.2114,11.0204,0.0008,11.0196,1024x1024,25,25,1
p95_bucket_sjf,0.05,31,620.1963,620.1969,631.2222,11.0259,0.0006,11.0253,1024x1024,25,25,1
p95_bucket_sjf,0.05,32,640.1996,640.2005,651.2238,11.0242,0.0009,11.0233,1024x1024,25,25,1
p95_bucket_sjf,0.05,33,660.2052,660.2058,696.0038,35.7986,0.0006,35.798,1536x1536,35,35,3
p95_bucket_sjf,0.05,34,680.2169,696.0041,700.7742,20.5573,15.7872,4.7701,768x768,20,20,1
p95_bucket_sjf,0.05,35,700.2174,700.7746,711.8031,11.5857,0.5571,11.0285,1024x1024,25,25,1
p95_bucket_sjf,0.05,36,720.2232,720.224,731.2623,11.0392,0.0008,11.0384,1024x1024,25,25,1
p95_bucket_sjf,0.05,37,740.2272,740.228,751.2379,11.0108,0.0008,11.0099,1024x1024,25,25,1
p95_bucket_sjf,0.05,38,760.2294,760.2307,796.0809,35.8515,0.0013,35.8502,1536x1536,35,35,3
p95_bucket_sjf,0.05,39,780.2449,796.0813,807.1062,26.8612,15.8364,11.0249,1024x1024,25,25,1
p95_bucket_sjf,0.05,40,800.2449,807.1065,818.1245,17.8795,6.8615,11.018,1024x1024,25,25,1
p95_bucket_sjf,0.05,41,820.2465,820.2473,822.7351,2.4886,0.0009,2.4877,512x512,20,20,1
p95_bucket_sjf,0.05,42,840.2563,840.2575,845.0417,4.7855,0.0012,4.7842,768x768,20,20,1
p95_bucket_sjf,0.05,43,860.2653,860.2659,865.0369,4.7716,0.0006,4.7709,768x768,20,20,1
p95_bucket_sjf,0.05,44,880.2784,880.2796,882.7908,2.5124,0.0012,2.5112,512x512,20,20,1
p95_bucket_sjf,0.05,45,900.2793,900.2799,905.0481,4.7688,0.0006,4.7682,768x768,20,20,1
p95_bucket_sjf,0.05,46,920.2906,920.2915,922.8075,2.5169,0.0008,2.516,512x512,20,20,1
p95_bucket_sjf,0.05,47,940.2935,940.2942,945.0666,4.7731,0.0006,4.7724,768x768,20,20,1
p95_bucket_sjf,0.05,48,960.3019,960.3027,971.2908,10.9889,0.0008,10.9881,1024x1024,25,25,1
p95_bucket_sjf,0.05,49,980.3064,980.3071,985.0892,4.7828,0.0006,4.7822,768x768,20,20,1
p95_bucket_sjf,0.05,50,1000.3169,1000.3176,1005.0905,4.7736,0.0007,4.7729,768x768,20,20,1
p95_bucket_sjf,0.05,51,1020.3285,1020.3293,1025.0838,4.7553,0.0008,4.7545,768x768,20,20,1
p95_bucket_sjf,0.05,52,1040.3368,1040.3376,1045.1183,4.7815,0.0008,4.7807,768x768,20,20,1
p95_bucket_sjf,0.05,53,1060.3387,1060.3393,1096.117,35.7784,0.0007,35.7777,1536x1536,35,35,3
p95_bucket_sjf,0.05,54,1080.3591,1096.1174,1107.1395,26.7804,15.7583,11.0221,1024x1024,25,25,1
p95_bucket_sjf,0.05,55,1100.3616,1107.1398,1118.1442,17.7827,6.7782,11.0045,1024x1024,25,25,1
p95_bucket_sjf,0.05,56,1120.3628,1120.3635,1125.1617,4.7988,0.0007,4.7982,768x768,20,20,1
p95_bucket_sjf,0.05,57,1140.3712,1140.3721,1151.3854,11.0142,0.0008,11.0133,1024x1024,25,25,1
p95_bucket_sjf,0.05,58,1160.3757,1160.3764,1165.1398,4.7641,0.0007,4.7634,768x768,20,20,1
p95_bucket_sjf,0.05,59,1180.3852,1180.386,1185.1687,4.7836,0.0008,4.7827,768x768,20,20,1
p95_bucket_sjf,0.05,60,1200.3944,1200.3957,1236.1938,35.7993,0.0012,35.7981,1536x1536,35,35,3
p95_bucket_sjf,0.05,61,1220.4141,1236.1941,1247.2076,26.7936,15.7801,11.0135,1024x1024,25,25,1
p95_bucket_sjf,0.05,62,1240.4168,1247.2079,1258.2251,17.8083,6.7911,11.0172,1024x1024,25,25,1
p95_bucket_sjf,0.05,63,1260.4205,1260.4214,1271.461,11.0405,0.0008,11.0397,1024x1024,25,25,1
p95_bucket_sjf,0.05,64,1280.4233,1280.4242,1291.4389,11.0156,0.0008,11.0147,1024x1024,25,25,1
p95_bucket_sjf,0.05,65,1300.4286,1300.4294,1311.4594,11.0308,0.0008,11.03,1024x1024,25,25,1
p95_bucket_sjf,0.05,66,1320.4324,1320.4336,1325.225,4.7925,0.0012,4.7913,768x768,20,20,1
p95_bucket_sjf,0.05,67,1340.4427,1340.4434,1342.9297,2.487,0.0007,2.4863,512x512,20,20,1
p95_bucket_sjf,0.05,68,1360.4458,1360.4466,1365.2356,4.7898,0.0009,4.7889,768x768,20,20,1
p95_bucket_sjf,0.05,69,1380.4554,1380.4561,1385.2157,4.7603,0.0006,4.7596,768x768,20,20,1
p95_bucket_sjf,0.05,70,1400.4653,1400.4662,1405.2518,4.7865,0.0009,4.7856,768x768,20,20,1
p95_bucket_sjf,0.05,71,1420.4773,1420.478,1456.2554,35.7781,0.0007,35.7774,1536x1536,35,35,3
p95_bucket_sjf,0.05,73,1460.4957,1466.843,1472.0076,11.512,6.3473,5.1647,768x768,20,20,1
p95_bucket_sjf,0.05,72,1440.4968,1456.2557,1496.8727,56.3759,15.7589,40.6171,1536x1536,35,35,3
p95_bucket_sjf,0.05,74,1480.501,1496.8732,1507.9069,27.4059,16.3722,11.0337,1024x1024,25,25,1
p95_bucket_sjf,0.05,75,1500.5019,1507.9072,1512.6703,12.1684,7.4054,4.7631,768x768,20,20,1
p95_bucket_sjf,0.05,76,1520.5062,1520.507,1556.3705,35.8643,0.0008,35.8635,1536x1536,35,35,3
p95_bucket_sjf,0.05,77,1540.5183,1556.3708,1567.397,26.8787,15.8525,11.0262,1024x1024,25,25,1
p95_bucket_sjf,0.05,78,1560.518,1567.3973,1572.1593,11.6414,6.8793,4.762,768x768,20,20,1
p95_bucket_sjf,0.05,79,1580.5236,1580.5244,1585.3179,4.7943,0.0008,4.7935,768x768,20,20,1
p95_bucket_sjf,0.05,80,1600.5348,1600.5354,1611.5529,11.018,0.0005,11.0175,1024x1024,25,25,1
p95_bucket_sjf,0.05,81,1620.5362,1620.537,1625.2987,4.7625,0.0008,4.7617,768x768,20,20,1
p95_bucket_sjf,0.05,82,1640.5464,1640.5472,1651.7225,11.1762,0.0008,11.1754,1024x1024,25,25,1
p95_bucket_sjf,0.05,83,1660.5512,1660.5519,1696.4193,35.8682,0.0008,35.8674,1536x1536,35,35,3
p95_bucket_sjf,0.05,84,1680.5647,1696.4198,1701.1903,20.6256,15.8551,4.7705,768x768,20,20,1
p95_bucket_sjf,0.05,85,1700.5648,1701.1906,1705.9549,5.3901,0.6258,4.7643,768x768,20,20,1
p95_bucket_sjf,0.05,86,1720.5742,1720.575,1756.4064,35.8322,0.0008,35.8314,1536x1536,35,35,3
p95_bucket_sjf,0.05,87,1740.595,1756.4067,1767.4255,26.8305,15.8117,11.0188,1024x1024,25,25,1
p95_bucket_sjf,0.05,88,1760.5946,1767.4258,1769.9052,9.3106,6.8312,2.4794,512x512,20,20,1
p95_bucket_sjf,0.05,89,1780.6012,1780.6024,1783.1214,2.5203,0.0012,2.519,512x512,20,20,1
p95_bucket_sjf,0.05,90,1800.6144,1800.6151,1803.107,2.4926,0.0006,2.4919,512x512,20,20,1
p95_bucket_sjf,0.05,91,1820.6157,1820.6165,1831.5986,10.9829,0.0008,10.9821,1024x1024,25,25,1
p95_bucket_sjf,0.05,92,1840.6196,1840.6205,1851.6405,11.0208,0.0008,11.02,1024x1024,25,25,1
p95_bucket_sjf,0.05,93,1860.6224,1860.6236,1871.6445,11.022,0.0012,11.0208,1024x1024,25,25,1
p95_bucket_sjf,0.05,94,1880.6273,1880.6281,1883.1118,2.4845,0.0008,2.4837,512x512,20,20,1
p95_bucket_sjf,0.05,95,1900.6388,1900.6395,1905.4108,4.772,0.0007,4.7713,768x768,20,20,1
p95_bucket_sjf,0.05,96,1920.6482,1920.649,1956.424,35.7759,0.0009,35.775,1536x1536,35,35,3
p95_bucket_sjf,0.05,97,1940.6685,1956.4243,1967.4454,26.7769,15.7558,11.021,1024x1024,25,25,1
p95_bucket_sjf,0.05,98,1960.6703,1967.4458,2003.317,42.6467,6.7754,35.8712,1536x1536,35,35,3
p95_bucket_sjf,0.05,99,1980.6795,2003.3173,2039.2078,58.5282,22.6378,35.8905,1536x1536,35,35,3
