algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
p95_first,0.05,68,1360.504,1360.5049,1365.3083,4.8043,0.0009,4.8034,768x768,20,20,1
p95_first,0.05,69,1380.5131,1380.5139,1385.4606,4.9475,0.0008,4.9467,768x768,20,20,1
p95_first,0.05,70,1400.5247,1400.5256,1405.4396,4.9149,0.0009,4.914,768x768,20,20,1
p95_first,0.05,71,1420.5341,1420.5351,1456.3877,35.8535,0.0009,35.8526,1536x1536,35,35,3
p95_first,0.05,73,1460.5564,1466.9934,1472.2816,11.7252,6.437,5.2881,768x768,20,20,1
p95_first,0.05,72,1440.555,1456.3881,1497.7391,57.1841,15.8331,41.351,1536x1536,35,35,3
p95_first,0.05,74,1480.5616,1497.7395,1509.0599,28.4983,17.1779,11.3205,1024x1024,25,25,1
p95_first,0.05,75,1500.5618,1509.0602,1513.9106,13.3489,8.4984,4.8504,768x768,20,20,1
p95_first,0.05,76,1520.5658,1520.5667,1556.4996,35.9337,0.0008,35.9329,1536x1536,35,35,3
p95_first,0.05,77,1540.5748,1556.5,1567.546,26.9713,15.9252,11.0461,1024x1024,25,25,1
p95_first,0.05,78,1560.575,1567.5464,1572.3165,11.7416,6.9714,4.7701,768x768,20,20,1
p95_first,0.05,79,1580.5802,1580.5811,1585.3962,4.816,0.0009,4.8152,768x768,20,20,1
p95_first,0.05,80,1600.5905,1600.5914,1611.6517,11.0612,0.0009,11.0603,1024x1024,25,25,1
p95_first,0.05,81,1620.5934,1620.5942,1625.3841,4.7907,0.0008,4.7899,768x768,20,20,1
p95_first,0.05,82,1640.6032,1640.6041,1651.6839,11.0807,0.0009,11.0798,1024x1024,25,25,1
p95_first,0.05,83,1660.6061,1660.6069,1696.5287,35.9226,0.0009,35.9218,1536x1536,35,35,3
p95_first,0.05,84,1680.6203,1696.5291,1701.3223,20.702,15.9087,4.7932,768x768,20,20,1
p95_first,0.05,85,1700.6242,1701.3226,1706.1171,5.4929,0.6984,4.7944,768x768,20,20,1
p95_first,0.05,86,1720.634,1720.6349,1756.5821,35.9481,0.0009,35.9472,1536x1536,35,35,3
p95_first,0.05,87,1740.6549,1756.5826,1767.6598,27.0049,15.9277,11.0772,1024x1024,25,25,1
p95_first,0.05,88,1760.6544,1767.6601,1770.152,9.4976,7.0057,2.4919,512x512,20,20,1
p95_first,0.05,89,1780.6629,1780.6635,1783.1908,2.528,0.0007,2.5273,512x512,20,20,1
p95_first,0.05,90,1800.6763,1800.6771,1803.1873,2.511,0.0007,2.5102,512x512,20,20,1
p95_first,0.05,91,1820.68,1820.6808,1831.7262,11.0462,0.0008,11.0454,1024x1024,25,25,1
p95_first,0.05,92,1840.6831,1840.684,1851.7618,11.0788,0.0009,11.0778,1024x1024,25,25,1
p95_first,0.05,93,1860.6865,1860.6873,1871.7494,11.0629,0.0008,11.0621,1024x1024,25,25,1
p95_first,0.05,94,1880.6891,1880.69,1883.183,2.4939,0.0009,2.4929,512x512,20,20,1
p95_first,0.05,95,1900.7006,1900.7015,1905.4922,4.7916,0.0008,4.7907,768x768,20,20,1
p95_first,0.05,96,1920.7113,1920.7119,1956.5759,35.8646,0.0006,35.864,1536x1536,35,35,3
p95_first,0.05,97,1940.7307,1956.5762,1967.6427,26.912,15.8455,11.0665,1024x1024,25,25,1
p95_first,0.05,98,1960.7346,1967.643,2003.5711,42.8365,6.9084,35.9281,1536x1536,35,35,3
p95_first,0.05,99,1980.745,2003.5715,2039.4752,58.7301,22.8265,35.9036,1536x1536,35,35,3
