algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
size_bucket_sjf_aging_no_preempt,0.05,48,960.3228,960.3235,971.3814,11.0586,0.0008,11.0578,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,49,980.3275,980.3283,985.113,4.7855,0.0008,4.7846,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,50,1000.3371,1000.3379,1005.1402,4.8031,0.0007,4.8023,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,51,1020.3473,1020.348,1025.1362,4.789,0.0008,4.7882,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,52,1040.3573,1040.3579,1045.1537,4.7964,0.0005,4.7958,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,53,1060.3674,1060.3682,1096.1926,35.8252,0.0008,35.8244,1536x1536,35,35,0
size_bucket_sjf_aging_no_preempt,0.05,54,1080.3882,1096.193,1107.2465,26.8582,15.8047,11.0535,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,55,1100.3886,1107.2468,1118.2974,17.9089,6.8582,11.0507,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,56,1120.3917,1120.3924,1125.211,4.8194,0.0008,4.8186,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,57,1140.4034,1140.404,1151.46,11.0566,0.0006,11.056,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,58,1160.4048,1160.4055,1165.2024,4.7976,0.0007,4.7969,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,59,1180.4159,1180.4167,1185.2176,4.8017,0.0008,4.8009,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,60,1200.4245,1200.4252,1236.2969,35.8724,0.0007,35.8717,1536x1536,35,35,0
size_bucket_sjf_aging_no_preempt,0.05,61,1220.4447,1236.2972,1247.3655,26.9207,15.8524,11.0683,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,62,1240.446,1247.3659,1258.424,17.978,6.9199,11.0582,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,63,1260.4477,1260.4483,1271.5395,11.0918,0.0006,11.0912,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,64,1280.4529,1280.4536,1291.5141,11.0612,0.0006,11.0605,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,65,1300.4571,1300.458,1311.527,11.0699,0.0008,11.0691,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,66,1320.4608,1320.4618,1325.2647,4.8039,0.001,4.8029,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,67,1340.4698,1340.4706,1342.9642,2.4944,0.0008,2.4936,512x512,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,68,1360.4717,1360.4727,1365.2721,4.8004,0.001,4.7994,768x768,20,20,0
