algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
sjf_aging,0.075,0,0.0,0.0005,11.0895,11.0895,0.0005,11.0889,1024x1024,25,25,1
sjf_aging,0.075,1,13.3373,13.3381,15.865,2.5278,0.0008,2.5269,512x512,20,20,1
sjf_aging,0.075,2,26.6785,26.6793,31.4601,4.7817,0.0009,4.7808,768x768,20,20,1
sjf_aging,0.075,3,40.0145,40.0151,44.8021,4.7877,0.0007,4.787,768x768,20,20,1
sjf_aging,0.075,4,53.3521,53.3529,64.381,11.029,0.0008,11.0282,1024x1024,25,25,1
sjf_aging,0.075,5,66.6859,66.6866,77.7458,11.0599,0.0008,11.0592,1024x1024,25,25,1
sjf_aging,0.075,7,93.3708,101.6221,104.5052,11.1344,8.2512,2.8831,512x512,20,20,1
sjf_aging,0.075,6,80.0234,80.0243,118.4227,38.3993,0.0009,38.3984,1536x1536,35,35,3
sjf_aging,0.075,8,106.7032,118.4231,129.4728,22.7696,11.7199,11.0497,1024x1024,25,25,1
sjf_aging,0.075,9,120.0383,129.4731,132.1044,12.0661,9.4347,2.6313,512x512,20,20,1
sjf_aging,0.075,10,133.3739,133.3747,138.1475,4.7736,0.0008,4.7728,768x768,20,20,1
sjf_aging,0.075,11,146.7088,146.7095,157.7342,11.0255,0.0007,11.0247,1024x1024,25,25,1
sjf_aging,0.075,12,160.0425,160.0431,162.5776,2.5352,0.0006,2.5345,512x512,20,20,1
sjf_aging,0.075,13,173.3837,173.3843,178.1761,4.7924,0.0006,4.7918,768x768,20,20,1
sjf_aging,0.075,14,186.7196,186.7207,197.7656,11.046,0.0011,11.0449,1024x1024,25,25,1
sjf_aging,0.075,15,200.0529,200.0534,211.3851,11.3322,0.0005,11.3317,1024x1024,25,25,1
sjf_aging,0.075,16,213.3878,213.3885,218.1661,4.7784,0.0008,4.7776,768x768,20,20,1
sjf_aging,0.075,17,226.7245,226.7252,237.7415,11.017,0.0007,11.0163,1024x1024,25,25,1
sjf_aging,0.075,18,240.059,240.0598,251.1123,11.0534,0.0008,11.0526,1024x1024,25,25,1
sjf_aging,0.075,19,253.394,253.3946,255.911,2.517,0.0006,2.5164,512x512,20,20,1
sjf_aging,0.075,20,266.733,266.7338,277.7727,11.0397,0.0008,11.0388,1024x1024,25,25,1
sjf_aging,0.075,21,280.0692,280.0704,291.1078,11.0386,0.0012,11.0374,1024x1024,25,25,1
sjf_aging,0.075,22,293.404,293.4049,298.1869,4.7829,0.0009,4.782,768x768,20,20,1
sjf_aging,0.075,23,306.7432,306.744,311.5248,4.7816,0.0008,4.7808,768x768,20,20,1
sjf_aging,0.075,24,320.0797,320.0809,355.9433,35.8636,0.0012,35.8624,1536x1536,35,35,3
sjf_aging,0.075,25,333.4173,355.9436,360.712,27.2947,22.5263,4.7684,768x768,20,20,1
sjf_aging,0.075,26,346.7599,360.7123,363.1965,16.4366,13.9524,2.4842,512x512,20,20,1
sjf_aging,0.075,27,360.0973,363.1968,365.6781,5.5808,3.0995,2.4813,512x512,20,20,1
sjf_aging,0.075,28,373.4353,373.4361,384.4842,11.0489,0.0008,11.0481,1024x1024,25,25,1
sjf_aging,0.075,29,386.7685,386.7693,397.8107,11.0423,0.0008,11.0415,1024x1024,25,25,1
sjf_aging,0.075,30,400.1047,400.1051,411.1749,11.0703,0.0005,11.0698,1024x1024,25,25,1
sjf_aging,0.075,31,413.4396,413.4402,424.5139,11.0743,0.0006,11.0736,1024x1024,25,25,1
sjf_aging,0.075,32,426.7745,426.7751,437.855,11.0805,0.0006,11.0799,1024x1024,25,25,1
sjf_aging,0.075,33,440.1112,440.1118,476.0927,35.9815,0.0006,35.9809,1536x1536,35,35,3
sjf_aging,0.075,34,453.4588,476.0931,480.8722,27.4133,22.6343,4.779,768x768,20,20,1
sjf_aging,0.075,35,466.8045,480.8724,491.9291,25.1246,14.0679,11.0567,1024x1024,25,25,1
sjf_aging,0.075,36,480.1384,491.9294,502.9864,22.8481,11.791,11.057,1024x1024,25,25,1
sjf_aging,0.075,37,493.4747,502.9868,514.0309,20.5563,9.5121,11.0442,1024x1024,25,25,1
sjf_aging,0.075,38,506.8104,514.0312,549.9454,43.135,7.2208,35.9142,1536x1536,35,35,3
sjf_aging,0.075,39,520.1462,549.9457,561.006,40.8598,29.7995,11.0602,1024x1024,25,25,1
sjf_aging,0.075,41,546.8379,561.0063,563.4955,16.6576,14.1684,2.4893,512x512,20,20,1
sjf_aging,0.075,40,533.492,563.4959,574.5457,41.0537,30.0039,11.0498,1024x1024,25,25,1
sjf_aging,0.075,42,560.1751,574.546,579.3241,19.149,14.3709,4.7781,768x768,20,20,1
sjf_aging,0.075,43,573.5114,579.3244,584.105,10.5937,5.813,4.7806,768x768,20,20,1
sjf_aging,0.075,44,586.847,586.8481,589.3486,2.5016,0.0011,2.5005,512x512,20,20,1
sjf_aging,0.075,45,600.1826,600.1832,604.9879,4.8053,0.0007,4.8047,768x768,20,20,1
sjf_aging,0.075,46,613.5198,613.5209,616.0291,2.5093,0.0011,2.5082,512x512,20,20,1
sjf_aging,0.075,47,626.8585,626.8593,631.6489,4.7904,0.0008,4.7896,768x768,20,20,1
sjf_aging,0.075,48,640.1944,640.1953,651.2333,11.0389,0.0009,11.038,1024x1024,25,25,1
sjf_aging,0.075,49,653.5301,653.531,658.3166,4.7865,0.0009,4.7856,768x768,20,20,1
sjf_aging,0.075,50,666.8656,666.8664,671.6712,4.8056,0.0008,4.8049,768x768,20,20,1
sjf_aging,0.075,51,680.2036,680.2044,685.0055,4.8019,0.0008,4.8011,768x768,20,20,1
sjf_aging,0.075,52,693.5395,693.5404,698.323,4.7835,0.0009,4.7826,768x768,20,20,1
sjf_aging,0.075,53,706.8752,706.8764,742.7281,35.8529,0.0011,35.8517,1536x1536,35,35,3
sjf_aging,0.075,54,720.211,742.7284,753.8009,33.5899,22.5174,11.0725,1024x1024,25,25,1
sjf_aging,0.075,55,733.5664,753.8012,764.8526,31.2862,20.2348,11.0514,1024x1024,25,25,1
sjf_aging,0.075,56,746.8916,764.8529,769.62,22.7285,17.9613,4.7672,768x768,20,20,1
sjf_aging,0.075,57,760.2291,769.6204,780.6571,20.428,9.3913,11.0366,1024x1024,25,25,1
sjf_aging,0.075,58,773.5661,780.6573,785.4242,11.8581,7.0912,4.7669,768x768,20,20,1
sjf_aging,0.075,59,786.9003,786.9012,791.6667,4.7664,0.0008,4.7656,768x768,20,20,1
sjf_aging,0.075,60,800.2393,800.24,836.0991,35.8598,0.0008,35.859,1536x1536,35,35,3
sjf_aging,0.075,61,813.5745,836.0994,847.1459,33.5714,22.5249,11.0465,1024x1024,25,25,1
sjf_aging,0.075,62,826.9212,847.1463,858.1892,31.268,20.2251,11.0428,1024x1024,25,25,1
sjf_aging,0.075,63,840.2537,858.1894,869.2347,28.981,17.9357,11.0452,1024x1024,25,25,1
sjf_aging,0.075,64,853.5914,869.2349,880.2787,26.6873,15.6435,11.0438,1024x1024,25,25,1
sjf_aging,0.075,65,866.9279,880.279,891.3233,24.3955,13.3511,11.0444,1024x1024,25,25,1
sjf_aging,0.075,66,880.2668,891.3236,896.0982,15.8314,11.0568,4.7745,768x768,20,20,1
sjf_aging,0.075,67,893.6025,896.0985,898.5854,4.9829,2.496,2.4868,512x512,20,20,1
sjf_aging,0.075,68,906.9377,906.9382,911.7272,4.7895,0.0005,4.789,768x768,20,20,1
sjf_aging,0.075,69,920.2757,920.2765,925.0751,4.7994,0.0008,4.7986,768x768,20,20,1
sjf_aging,0.075,70,933.613,933.6139,938.3962,4.7832,0.0009,4.7823,768x768,20,20,1
sjf_aging,0.075,71,946.9485,946.9491,982.8065,35.858,0.0006,35.8574,1536x1536,35,35,3
sjf_aging,0.075,73,973.631,993.4072,998.5828,24.9518,19.7761,5.1757,768x768,20,20,1
sjf_aging,0.075,72,960.2846,982.8068,1023.5109,63.2263,22.5222,40.7041,1536x1536,35,35,3
sjf_aging,0.075,75,1000.3011,1023.5112,1028.287,27.986,23.2102,4.7758,768x768,20,20,1
sjf_aging,0.075,74,986.9648,1028.2875,1039.3384,52.3736,41.3227,11.0509,1024x1024,25,25,1
sjf_aging,0.075,78,1040.3175,1049.9388,1055.1108,14.7933,9.6213,5.172,768x768,20,20,1
